TimeID,ReportYearCV,TimeframeStart,TimeframeEnd,DataPublicationDate
536,2010,10/1/2010,9/30/2010,2/11/2019
537,2011,10/1/2011,9/30/2011,2/11/2019
538,2012,10/1/2012,9/30/2012,2/11/2019
539,2013,10/1/2013,9/30/2013,2/11/2019
540,2014,10/1/2014,9/30/2014,2/11/2019
541,2005,10/1/2005,9/30/2005,2/11/2019
542,2006,10/1/2006,9/30/2006,2/11/2019
543,2007,10/1/2007,9/30/2007,2/11/2019
544,2008,10/1/2008,9/30/2008,2/11/2019
545,2009,10/1/2009,9/30/2009,2/11/2019
546,2010,10/1/2010,9/30/2010,2/11/2019
547,2011,10/1/2011,9/30/2011,2/11/2019
548,2012,10/1/2012,9/30/2012,2/11/2019
549,2013,10/1/2013,9/30/2013,2/11/2019
550,2014,10/1/2014,9/30/2014,2/11/2019
551,2005,10/1/2005,9/30/2005,2/11/2019
552,2006,10/1/2006,9/30/2006,2/11/2019
553,2007,10/1/2007,9/30/2007,2/11/2019
554,2008,10/1/2008,9/30/2008,2/11/2019
555,2009,10/1/2009,9/30/2009,2/11/2019
556,2010,10/1/2010,9/30/2010,2/11/2019
557,2011,10/1/2011,9/30/2011,2/11/2019
558,2012,10/1/2012,9/30/2012,2/11/2019
559,2013,10/1/2013,9/30/2013,2/11/2019
560,2014,10/1/2014,9/30/2014,2/11/2019
561,2005,10/1/2005,9/30/2005,2/11/2019
562,2006,10/1/2006,9/30/2006,2/11/2019
563,2007,10/1/2007,9/30/2007,2/11/2019
564,2008,10/1/2008,9/30/2008,2/11/2019
565,2009,10/1/2009,9/30/2009,2/11/2019
566,2010,10/1/2010,9/30/2010,2/11/2019
567,2011,10/1/2011,9/30/2011,2/11/2019
568,2012,10/1/2012,9/30/2012,2/11/2019
569,2013,10/1/2013,9/30/2013,2/11/2019
570,2014,10/1/2014,9/30/2014,2/11/2019
571,2005,10/1/2005,9/30/2005,2/11/2019
572,2006,10/1/2006,9/30/2006,2/11/2019
573,2007,10/1/2007,9/30/2007,2/11/2019
574,2008,10/1/2008,9/30/2008,2/11/2019
575,2009,10/1/2009,9/30/2009,2/11/2019
576,2010,10/1/2010,9/30/2010,2/11/2019
577,2011,10/1/2011,9/30/2011,2/11/2019
578,2012,10/1/2012,9/30/2012,2/11/2019
579,2013,10/1/2013,9/30/2013,2/11/2019
580,2014,10/1/2014,9/30/2014,2/11/2019
581,2005,10/1/2005,9/30/2005,2/11/2019
582,2006,10/1/2006,9/30/2006,2/11/2019
583,2007,10/1/2007,9/30/2007,2/11/2019
584,2008,10/1/2008,9/30/2008,2/11/2019
585,2009,10/1/2009,9/30/2009,2/11/2019
586,2010,10/1/2010,9/30/2010,2/11/2019
587,2011,10/1/2011,9/30/2011,2/11/2019
588,2012,10/1/2012,9/30/2012,2/11/2019
589,2013,10/1/2013,9/30/2013,2/11/2019
590,2014,10/1/2014,9/30/2014,2/11/2019
591,2005,10/1/2005,9/30/2005,2/11/2019
592,2006,10/1/2006,9/30/2006,2/11/2019
593,2007,10/1/2007,9/30/2007,2/11/2019
594,2008,10/1/2008,9/30/2008,2/11/2019
595,2009,10/1/2009,9/30/2009,2/11/2019
596,2010,10/1/2010,9/30/2010,2/11/2019
597,2011,10/1/2011,9/30/2011,2/11/2019
598,2012,10/1/2012,9/30/2012,2/11/2019
599,2013,10/1/2013,9/30/2013,2/11/2019
600,2014,10/1/2014,9/30/2014,2/11/2019
601,2005,10/1/2005,9/30/2005,2/11/2019
602,2006,10/1/2006,9/30/2006,2/11/2019
603,2007,10/1/2007,9/30/2007,2/11/2019
604,2008,10/1/2008,9/30/2008,2/11/2019
605,2009,10/1/2009,9/30/2009,2/11/2019
606,2010,10/1/2010,9/30/2010,2/11/2019
607,2011,10/1/2011,9/30/2011,2/11/2019
608,2012,10/1/2012,9/30/2012,2/11/2019
609,2013,10/1/2013,9/30/2013,2/11/2019
610,2014,10/1/2014,9/30/2014,2/11/2019
611,2005,10/1/2005,9/30/2005,2/11/2019
612,2006,10/1/2006,9/30/2006,2/11/2019
613,2007,10/1/2007,9/30/2007,2/11/2019
614,2008,10/1/2008,9/30/2008,2/11/2019
615,2009,10/1/2009,9/30/2009,2/11/2019
616,2010,10/1/2010,9/30/2010,2/11/2019
617,2011,10/1/2011,9/30/2011,2/11/2019
618,2012,10/1/2012,9/30/2012,2/11/2019
619,2013,10/1/2013,9/30/2013,2/11/2019
620,2014,10/1/2014,9/30/2014,2/11/2019
621,2005,10/1/2005,9/30/2005,2/11/2019
622,2006,10/1/2006,9/30/2006,2/11/2019
623,2007,10/1/2007,9/30/2007,2/11/2019
624,2008,10/1/2008,9/30/2008,2/11/2019
625,2009,10/1/2009,9/30/2009,2/11/2019
626,2010,10/1/2010,9/30/2010,2/11/2019
627,2011,10/1/2011,9/30/2011,2/11/2019
628,2012,10/1/2012,9/30/2012,2/11/2019
629,2013,10/1/2013,9/30/2013,2/11/2019
630,2014,10/1/2014,9/30/2014,2/11/2019
631,2005,10/1/2005,9/30/2005,2/11/2019
632,2006,10/1/2006,9/30/2006,2/11/2019
633,2007,10/1/2007,9/30/2007,2/11/2019
634,2008,10/1/2008,9/30/2008,2/11/2019
635,2009,10/1/2009,9/30/2009,2/11/2019
636,2010,10/1/2010,9/30/2010,2/11/2019
637,2011,10/1/2011,9/30/2011,2/11/2019
638,2012,10/1/2012,9/30/2012,2/11/2019
639,2013,10/1/2013,9/30/2013,2/11/2019
640,2014,10/1/2014,9/30/2014,2/11/2019
641,2005,10/1/2005,9/30/2005,2/11/2019
642,2006,10/1/2006,9/30/2006,2/11/2019
643,2007,10/1/2007,9/30/2007,2/11/2019
644,2008,10/1/2008,9/30/2008,2/11/2019
645,2009,10/1/2009,9/30/2009,2/11/2019
646,2010,10/1/2010,9/30/2010,2/11/2019
647,2011,10/1/2011,9/30/2011,2/11/2019
648,2012,10/1/2012,9/30/2012,2/11/2019
649,2013,10/1/2013,9/30/2013,2/11/2019
650,2014,10/1/2014,9/30/2014,2/11/2019
651,2005,10/1/2005,9/30/2005,2/11/2019
652,2006,10/1/2006,9/30/2006,2/11/2019
653,2007,10/1/2007,9/30/2007,2/11/2019
654,2008,10/1/2008,9/30/2008,2/11/2019
655,2009,10/1/2009,9/30/2009,2/11/2019
656,2010,10/1/2010,9/30/2010,2/11/2019
657,2011,10/1/2011,9/30/2011,2/11/2019
658,2012,10/1/2012,9/30/2012,2/11/2019
659,2013,10/1/2013,9/30/2013,2/11/2019
660,2014,10/1/2014,9/30/2014,2/11/2019
661,2005,10/1/2005,9/30/2005,2/11/2019
662,2006,10/1/2006,9/30/2006,2/11/2019
663,2007,10/1/2007,9/30/2007,2/11/2019
664,2008,10/1/2008,9/30/2008,2/11/2019
665,2009,10/1/2009,9/30/2009,2/11/2019
666,2010,10/1/2010,9/30/2010,2/11/2019
667,2011,10/1/2011,9/30/2011,2/11/2019
668,2012,10/1/2012,9/30/2012,2/11/2019
669,2013,10/1/2013,9/30/2013,2/11/2019
670,2014,10/1/2014,9/30/2014,2/11/2019
671,2005,10/1/2005,9/30/2005,2/11/2019
672,2006,10/1/2006,9/30/2006,2/11/2019
673,2007,10/1/2007,9/30/2007,2/11/2019
674,2008,10/1/2008,9/30/2008,2/11/2019
675,2009,10/1/2009,9/30/2009,2/11/2019
676,2010,10/1/2010,9/30/2010,2/11/2019
677,2011,10/1/2011,9/30/2011,2/11/2019
678,2012,10/1/2012,9/30/2012,2/11/2019
679,2013,10/1/2013,9/30/2013,2/11/2019
680,2014,10/1/2014,9/30/2014,2/11/2019
681,2005,10/1/2005,9/30/2005,2/11/2019
682,2006,10/1/2006,9/30/2006,2/11/2019
683,2007,10/1/2007,9/30/2007,2/11/2019
684,2008,10/1/2008,9/30/2008,2/11/2019
685,2009,10/1/2009,9/30/2009,2/11/2019
686,2010,10/1/2010,9/30/2010,2/11/2019
687,2011,10/1/2011,9/30/2011,2/11/2019
688,2012,10/1/2012,9/30/2012,2/11/2019
689,2013,10/1/2013,9/30/2013,2/11/2019
690,2014,10/1/2014,9/30/2014,2/11/2019
691,2005,10/1/2005,9/30/2005,2/11/2019
692,2006,10/1/2006,9/30/2006,2/11/2019
693,2007,10/1/2007,9/30/2007,2/11/2019
694,2008,10/1/2008,9/30/2008,2/11/2019
695,2009,10/1/2009,9/30/2009,2/11/2019
696,2010,10/1/2010,9/30/2010,2/11/2019
697,2011,10/1/2011,9/30/2011,2/11/2019
698,2012,10/1/2012,9/30/2012,2/11/2019
699,2013,10/1/2013,9/30/2013,2/11/2019
700,2014,10/1/2014,9/30/2014,2/11/2019
701,2005,10/1/2005,9/30/2005,2/11/2019
702,2006,10/1/2006,9/30/2006,2/11/2019
703,2007,10/1/2007,9/30/2007,2/11/2019
704,2008,10/1/2008,9/30/2008,2/11/2019
705,2009,10/1/2009,9/30/2009,2/11/2019
706,2010,10/1/2010,9/30/2010,2/11/2019
707,2011,10/1/2011,9/30/2011,2/11/2019
708,2012,10/1/2012,9/30/2012,2/11/2019
709,2013,10/1/2013,9/30/2013,2/11/2019
710,2014,10/1/2014,9/30/2014,2/11/2019
711,2005,10/1/2005,9/30/2005,2/11/2019
712,2006,10/1/2006,9/30/2006,2/11/2019
713,2007,10/1/2007,9/30/2007,2/11/2019
714,2008,10/1/2008,9/30/2008,2/11/2019
715,2009,10/1/2009,9/30/2009,2/11/2019
716,2010,10/1/2010,9/30/2010,2/11/2019
717,2011,10/1/2011,9/30/2011,2/11/2019
718,2012,10/1/2012,9/30/2012,2/11/2019
719,2013,10/1/2013,9/30/2013,2/11/2019
720,2014,10/1/2014,9/30/2014,2/11/2019
721,2005,10/1/2005,9/30/2005,2/11/2019
722,2006,10/1/2006,9/30/2006,2/11/2019
723,2007,10/1/2007,9/30/2007,2/11/2019
724,2008,10/1/2008,9/30/2008,2/11/2019
725,2009,10/1/2009,9/30/2009,2/11/2019
726,2010,10/1/2010,9/30/2010,2/11/2019
727,2011,10/1/2011,9/30/2011,2/11/2019
728,2012,10/1/2012,9/30/2012,2/11/2019
729,2013,10/1/2013,9/30/2013,2/11/2019
730,2014,10/1/2014,9/30/2014,2/11/2019
731,2005,10/1/2005,9/30/2005,2/11/2019
732,2006,10/1/2006,9/30/2006,2/11/2019
733,2007,10/1/2007,9/30/2007,2/11/2019
734,2008,10/1/2008,9/30/2008,2/11/2019
735,2009,10/1/2009,9/30/2009,2/11/2019
736,2010,10/1/2010,9/30/2010,2/11/2019
737,2011,10/1/2011,9/30/2011,2/11/2019
738,2012,10/1/2012,9/30/2012,2/11/2019
739,2013,10/1/2013,9/30/2013,2/11/2019
740,2014,10/1/2014,9/30/2014,2/11/2019
741,2005,10/1/2005,9/30/2005,2/11/2019
742,2006,10/1/2006,9/30/2006,2/11/2019
743,2007,10/1/2007,9/30/2007,2/11/2019
744,2008,10/1/2008,9/30/2008,2/11/2019
745,2009,10/1/2009,9/30/2009,2/11/2019
746,2010,10/1/2010,9/30/2010,2/11/2019
747,2011,10/1/2011,9/30/2011,2/11/2019
748,2012,10/1/2012,9/30/2012,2/11/2019
749,2013,10/1/2013,9/30/2013,2/11/2019
750,2014,10/1/2014,9/30/2014,2/11/2019
751,2005,10/1/2005,9/30/2005,2/11/2019
752,2006,10/1/2006,9/30/2006,2/11/2019
753,2007,10/1/2007,9/30/2007,2/11/2019
754,2008,10/1/2008,9/30/2008,2/11/2019
755,2009,10/1/2009,9/30/2009,2/11/2019
756,2010,10/1/2010,9/30/2010,2/11/2019
757,2011,10/1/2011,9/30/2011,2/11/2019
758,2012,10/1/2012,9/30/2012,2/11/2019
759,2013,10/1/2013,9/30/2013,2/11/2019
760,2014,10/1/2014,9/30/2014,2/11/2019
761,2005,10/1/2005,9/30/2005,2/11/2019
762,2006,10/1/2006,9/30/2006,2/11/2019
763,2007,10/1/2007,9/30/2007,2/11/2019
764,2008,10/1/2008,9/30/2008,2/11/2019
765,2009,10/1/2009,9/30/2009,2/11/2019
766,2010,10/1/2010,9/30/2010,2/11/2019
767,2011,10/1/2011,9/30/2011,2/11/2019
768,2012,10/1/2012,9/30/2012,2/11/2019
769,2013,10/1/2013,9/30/2013,2/11/2019
770,2014,10/1/2014,9/30/2014,2/11/2019
771,2005,10/1/2005,9/30/2005,2/11/2019
772,2006,10/1/2006,9/30/2006,2/11/2019
773,2007,10/1/2007,9/30/2007,2/11/2019
774,2008,10/1/2008,9/30/2008,2/11/2019
775,2009,10/1/2009,9/30/2009,2/11/2019
776,2010,10/1/2010,9/30/2010,2/11/2019
777,2011,10/1/2011,9/30/2011,2/11/2019
778,2012,10/1/2012,9/30/2012,2/11/2019
779,2013,10/1/2013,9/30/2013,2/11/2019
780,2014,10/1/2014,9/30/2014,2/11/2019
781,2005,10/1/2005,9/30/2005,2/11/2019
782,2006,10/1/2006,9/30/2006,2/11/2019
783,2007,10/1/2007,9/30/2007,2/11/2019
784,2008,10/1/2008,9/30/2008,2/11/2019
785,2009,10/1/2009,9/30/2009,2/11/2019
786,2010,10/1/2010,9/30/2010,2/11/2019
787,2011,10/1/2011,9/30/2011,2/11/2019
788,2012,10/1/2012,9/30/2012,2/11/2019
789,2013,10/1/2013,9/30/2013,2/11/2019
790,2014,10/1/2014,9/30/2014,2/11/2019
791,2005,10/1/2005,9/30/2005,2/11/2019
792,2006,10/1/2006,9/30/2006,2/11/2019
793,2007,10/1/2007,9/30/2007,2/11/2019
794,2008,10/1/2008,9/30/2008,2/11/2019
795,2009,10/1/2009,9/30/2009,2/11/2019
796,2010,10/1/2010,9/30/2010,2/11/2019
797,2011,10/1/2011,9/30/2011,2/11/2019
798,2012,10/1/2012,9/30/2012,2/11/2019
799,2013,10/1/2013,9/30/2013,2/11/2019
800,2014,10/1/2014,9/30/2014,2/11/2019
801,2005,10/1/2005,9/30/2005,2/11/2019
802,2006,10/1/2006,9/30/2006,2/11/2019
803,2007,10/1/2007,9/30/2007,2/11/2019
804,2008,10/1/2008,9/30/2008,2/11/2019
805,2009,10/1/2009,9/30/2009,2/11/2019
806,2010,10/1/2010,9/30/2010,2/11/2019
807,2011,10/1/2011,9/30/2011,2/11/2019
808,2012,10/1/2012,9/30/2012,2/11/2019
809,2013,10/1/2013,9/30/2013,2/11/2019
810,2014,10/1/2014,9/30/2014,2/11/2019
811,2005,10/1/2005,9/30/2005,2/11/2019
812,2006,10/1/2006,9/30/2006,2/11/2019
813,2007,10/1/2007,9/30/2007,2/11/2019
814,2008,10/1/2008,9/30/2008,2/11/2019
815,2009,10/1/2009,9/30/2009,2/11/2019
816,2010,10/1/2010,9/30/2010,2/11/2019
817,2011,10/1/2011,9/30/2011,2/11/2019
818,2012,10/1/2012,9/30/2012,2/11/2019
819,2013,10/1/2013,9/30/2013,2/11/2019
820,2014,10/1/2014,9/30/2014,2/11/2019
821,2005,10/1/2005,9/30/2005,2/11/2019
822,2006,10/1/2006,9/30/2006,2/11/2019
823,2007,10/1/2007,9/30/2007,2/11/2019
824,2008,10/1/2008,9/30/2008,2/11/2019
825,2009,10/1/2009,9/30/2009,2/11/2019
826,2010,10/1/2010,9/30/2010,2/11/2019
827,2011,10/1/2011,9/30/2011,2/11/2019
828,2012,10/1/2012,9/30/2012,2/11/2019
829,2013,10/1/2013,9/30/2013,2/11/2019
830,2014,10/1/2014,9/30/2014,2/11/2019
831,2005,10/1/2005,9/30/2005,2/11/2019
832,2006,10/1/2006,9/30/2006,2/11/2019
833,2007,10/1/2007,9/30/2007,2/11/2019
834,2008,10/1/2008,9/30/2008,2/11/2019
835,2009,10/1/2009,9/30/2009,2/11/2019
836,2010,10/1/2010,9/30/2010,2/11/2019
837,2011,10/1/2011,9/30/2011,2/11/2019
838,2012,10/1/2012,9/30/2012,2/11/2019
839,2013,10/1/2013,9/30/2013,2/11/2019
840,2014,10/1/2014,9/30/2014,2/11/2019
841,2005,10/1/2005,9/30/2005,2/11/2019
842,2006,10/1/2006,9/30/2006,2/11/2019
843,2007,10/1/2007,9/30/2007,2/11/2019
844,2008,10/1/2008,9/30/2008,2/11/2019
845,2009,10/1/2009,9/30/2009,2/11/2019
846,2010,10/1/2010,9/30/2010,2/11/2019
847,2011,10/1/2011,9/30/2011,2/11/2019
848,2012,10/1/2012,9/30/2012,2/11/2019
849,2013,10/1/2013,9/30/2013,2/11/2019
850,2014,10/1/2014,9/30/2014,2/11/2019
851,2005,10/1/2005,9/30/2005,2/11/2019
852,2006,10/1/2006,9/30/2006,2/11/2019
853,2007,10/1/2007,9/30/2007,2/11/2019
854,2008,10/1/2008,9/30/2008,2/11/2019
855,2009,10/1/2009,9/30/2009,2/11/2019
856,2010,10/1/2010,9/30/2010,2/11/2019
857,2011,10/1/2011,9/30/2011,2/11/2019
858,2012,10/1/2012,9/30/2012,2/11/2019
859,2013,10/1/2013,9/30/2013,2/11/2019
860,2014,10/1/2014,9/30/2014,2/11/2019
861,2005,10/1/2005,9/30/2005,2/11/2019
862,2006,10/1/2006,9/30/2006,2/11/2019
863,2007,10/1/2007,9/30/2007,2/11/2019
864,2008,10/1/2008,9/30/2008,2/11/2019
865,2009,10/1/2009,9/30/2009,2/11/2019
866,2010,10/1/2010,9/30/2010,2/11/2019
867,2011,10/1/2011,9/30/2011,2/11/2019
868,2012,10/1/2012,9/30/2012,2/11/2019
869,2013,10/1/2013,9/30/2013,2/11/2019
870,2014,10/1/2014,9/30/2014,2/11/2019
871,2005,10/1/2005,9/30/2005,2/11/2019
872,2006,10/1/2006,9/30/2006,2/11/2019
873,2007,10/1/2007,9/30/2007,2/11/2019
874,2008,10/1/2008,9/30/2008,2/11/2019
875,2009,10/1/2009,9/30/2009,2/11/2019
876,2010,10/1/2010,9/30/2010,2/11/2019
877,2011,10/1/2011,9/30/2011,2/11/2019
878,2012,10/1/2012,9/30/2012,2/11/2019
879,2013,10/1/2013,9/30/2013,2/11/2019
880,2014,10/1/2014,9/30/2014,2/11/2019
881,2005,10/1/2005,9/30/2005,2/11/2019
882,2006,10/1/2006,9/30/2006,2/11/2019
883,2007,10/1/2007,9/30/2007,2/11/2019
884,2008,10/1/2008,9/30/2008,2/11/2019
885,2009,10/1/2009,9/30/2009,2/11/2019
886,2010,10/1/2010,9/30/2010,2/11/2019
887,2011,10/1/2011,9/30/2011,2/11/2019
888,2012,10/1/2012,9/30/2012,2/11/2019
889,2013,10/1/2013,9/30/2013,2/11/2019
890,2014,10/1/2014,9/30/2014,2/11/2019
891,2005,10/1/2005,9/30/2005,2/11/2019
892,2006,10/1/2006,9/30/2006,2/11/2019
893,2007,10/1/2007,9/30/2007,2/11/2019
894,2008,10/1/2008,9/30/2008,2/11/2019
895,2009,10/1/2009,9/30/2009,2/11/2019
896,2010,10/1/2010,9/30/2010,2/11/2019
897,2011,10/1/2011,9/30/2011,2/11/2019
898,2012,10/1/2012,9/30/2012,2/11/2019
899,2013,10/1/2013,9/30/2013,2/11/2019
900,2014,10/1/2014,9/30/2014,2/11/2019
901,2005,10/1/2005,9/30/2005,2/11/2019
902,2006,10/1/2006,9/30/2006,2/11/2019
903,2007,10/1/2007,9/30/2007,2/11/2019
904,2008,10/1/2008,9/30/2008,2/11/2019
905,2009,10/1/2009,9/30/2009,2/11/2019
906,2010,10/1/2010,9/30/2010,2/11/2019
907,2011,10/1/2011,9/30/2011,2/11/2019
908,2012,10/1/2012,9/30/2012,2/11/2019
909,2013,10/1/2013,9/30/2013,2/11/2019
910,2014,10/1/2014,9/30/2014,2/11/2019
911,2005,10/1/2005,9/30/2005,2/11/2019
912,2006,10/1/2006,9/30/2006,2/11/2019
913,2007,10/1/2007,9/30/2007,2/11/2019
914,2008,10/1/2008,9/30/2008,2/11/2019
915,2009,10/1/2009,9/30/2009,2/11/2019
916,2010,10/1/2010,9/30/2010,2/11/2019
917,2011,10/1/2011,9/30/2011,2/11/2019
918,2012,10/1/2012,9/30/2012,2/11/2019
919,2013,10/1/2013,9/30/2013,2/11/2019
920,2014,10/1/2014,9/30/2014,2/11/2019
921,2005,10/1/2005,9/30/2005,2/11/2019
922,2006,10/1/2006,9/30/2006,2/11/2019
923,2007,10/1/2007,9/30/2007,2/11/2019
924,2008,10/1/2008,9/30/2008,2/11/2019
925,2009,10/1/2009,9/30/2009,2/11/2019
926,2010,10/1/2010,9/30/2010,2/11/2019
927,2011,10/1/2011,9/30/2011,2/11/2019
928,2012,10/1/2012,9/30/2012,2/11/2019
929,2013,10/1/2013,9/30/2013,2/11/2019
930,2014,10/1/2014,9/30/2014,2/11/2019
931,2005,10/1/2005,9/30/2005,2/11/2019
932,2006,10/1/2006,9/30/2006,2/11/2019
933,2007,10/1/2007,9/30/2007,2/11/2019
934,2008,10/1/2008,9/30/2008,2/11/2019
935,2009,10/1/2009,9/30/2009,2/11/2019
936,2010,10/1/2010,9/30/2010,2/11/2019
937,2011,10/1/2011,9/30/2011,2/11/2019
938,2012,10/1/2012,9/30/2012,2/11/2019
939,2013,10/1/2013,9/30/2013,2/11/2019
940,2014,10/1/2014,9/30/2014,2/11/2019
941,2005,10/1/2005,9/30/2005,2/11/2019
942,2006,10/1/2006,9/30/2006,2/11/2019
943,2007,10/1/2007,9/30/2007,2/11/2019
944,2008,10/1/2008,9/30/2008,2/11/2019
945,2009,10/1/2009,9/30/2009,2/11/2019
946,2010,10/1/2010,9/30/2010,2/11/2019
947,2011,10/1/2011,9/30/2011,2/11/2019
948,2012,10/1/2012,9/30/2012,2/11/2019
949,2013,10/1/2013,9/30/2013,2/11/2019
950,2014,10/1/2014,9/30/2014,2/11/2019
951,2005,10/1/2005,9/30/2005,2/11/2019
952,2006,10/1/2006,9/30/2006,2/11/2019
953,2007,10/1/2007,9/30/2007,2/11/2019
954,2008,10/1/2008,9/30/2008,2/11/2019
955,2009,10/1/2009,9/30/2009,2/11/2019
956,2010,10/1/2010,9/30/2010,2/11/2019
957,2011,10/1/2011,9/30/2011,2/11/2019
958,2012,10/1/2012,9/30/2012,2/11/2019
959,2013,10/1/2013,9/30/2013,2/11/2019
960,2014,10/1/2014,9/30/2014,2/11/2019
961,2005,10/1/2005,9/30/2005,2/11/2019
962,2006,10/1/2006,9/30/2006,2/11/2019
963,2007,10/1/2007,9/30/2007,2/11/2019
964,2008,10/1/2008,9/30/2008,2/11/2019
965,2009,10/1/2009,9/30/2009,2/11/2019
966,2010,10/1/2010,9/30/2010,2/11/2019
967,2011,10/1/2011,9/30/2011,2/11/2019
968,2012,10/1/2012,9/30/2012,2/11/2019
969,2013,10/1/2013,9/30/2013,2/11/2019
970,2014,10/1/2014,9/30/2014,2/11/2019
971,2005,10/1/2005,9/30/2005,2/11/2019
972,2006,10/1/2006,9/30/2006,2/11/2019
973,2007,10/1/2007,9/30/2007,2/11/2019
974,2008,10/1/2008,9/30/2008,2/11/2019
975,2009,10/1/2009,9/30/2009,2/11/2019
976,2010,10/1/2010,9/30/2010,2/11/2019
977,2011,10/1/2011,9/30/2011,2/11/2019
978,2012,10/1/2012,9/30/2012,2/11/2019
979,2013,10/1/2013,9/30/2013,2/11/2019
980,2014,10/1/2014,9/30/2014,2/11/2019
981,2005,10/1/2005,9/30/2005,2/11/2019
982,2006,10/1/2006,9/30/2006,2/11/2019
983,2007,10/1/2007,9/30/2007,2/11/2019
984,2008,10/1/2008,9/30/2008,2/11/2019
985,2009,10/1/2009,9/30/2009,2/11/2019
986,2010,10/1/2010,9/30/2010,2/11/2019
987,2011,10/1/2011,9/30/2011,2/11/2019
988,2012,10/1/2012,9/30/2012,2/11/2019
989,2013,10/1/2013,9/30/2013,2/11/2019
990,2014,10/1/2014,9/30/2014,2/11/2019
991,2005,10/1/2005,9/30/2005,2/11/2019
992,2006,10/1/2006,9/30/2006,2/11/2019
993,2007,10/1/2007,9/30/2007,2/11/2019
994,2008,10/1/2008,9/30/2008,2/11/2019
995,2009,10/1/2009,9/30/2009,2/11/2019
996,2010,10/1/2010,9/30/2010,2/11/2019
997,2011,10/1/2011,9/30/2011,2/11/2019
998,2012,10/1/2012,9/30/2012,2/11/2019
999,2013,10/1/2013,9/30/2013,2/11/2019
1000,2014,10/1/2014,9/30/2014,2/11/2019
1001,2005,10/1/2005,9/30/2005,2/11/2019
1002,2006,10/1/2006,9/30/2006,2/11/2019
1003,2007,10/1/2007,9/30/2007,2/11/2019
1004,2008,10/1/2008,9/30/2008,2/11/2019
1005,2009,10/1/2009,9/30/2009,2/11/2019
1006,2010,10/1/2010,9/30/2010,2/11/2019
1007,2011,10/1/2011,9/30/2011,2/11/2019
1008,2012,10/1/2012,9/30/2012,2/11/2019
1009,2013,10/1/2013,9/30/2013,2/11/2019
1010,2014,10/1/2014,9/30/2014,2/11/2019
1011,2005,10/1/2005,9/30/2005,2/11/2019
1012,2006,10/1/2006,9/30/2006,2/11/2019
1013,2007,10/1/2007,9/30/2007,2/11/2019
1014,2008,10/1/2008,9/30/2008,2/11/2019
1015,2009,10/1/2009,9/30/2009,2/11/2019
1016,2010,10/1/2010,9/30/2010,2/11/2019
1017,2011,10/1/2011,9/30/2011,2/11/2019
1018,2012,10/1/2012,9/30/2012,2/11/2019
1019,2013,10/1/2013,9/30/2013,2/11/2019
1020,2014,10/1/2014,9/30/2014,2/11/2019
1021,2005,10/1/2005,9/30/2005,2/11/2019
1022,2006,10/1/2006,9/30/2006,2/11/2019
1023,2007,10/1/2007,9/30/2007,2/11/2019
1024,2008,10/1/2008,9/30/2008,2/11/2019
1025,2009,10/1/2009,9/30/2009,2/11/2019
1026,2010,10/1/2010,9/30/2010,2/11/2019
1027,2011,10/1/2011,9/30/2011,2/11/2019
1028,2012,10/1/2012,9/30/2012,2/11/2019
1029,2013,10/1/2013,9/30/2013,2/11/2019
1030,2014,10/1/2014,9/30/2014,2/11/2019
1031,2005,10/1/2005,9/30/2005,2/11/2019
1032,2006,10/1/2006,9/30/2006,2/11/2019
1033,2007,10/1/2007,9/30/2007,2/11/2019
1034,2008,10/1/2008,9/30/2008,2/11/2019
1035,2009,10/1/2009,9/30/2009,2/11/2019
1036,2010,10/1/2010,9/30/2010,2/11/2019
1037,2011,10/1/2011,9/30/2011,2/11/2019
1038,2012,10/1/2012,9/30/2012,2/11/2019
1039,2013,10/1/2013,9/30/2013,2/11/2019
1040,2014,10/1/2014,9/30/2014,2/11/2019
1041,2005,10/1/2005,9/30/2005,2/11/2019
1042,2006,10/1/2006,9/30/2006,2/11/2019
1043,2007,10/1/2007,9/30/2007,2/11/2019
1044,2008,10/1/2008,9/30/2008,2/11/2019
1045,2009,10/1/2009,9/30/2009,2/11/2019
1046,2010,10/1/2010,9/30/2010,2/11/2019
1047,2011,10/1/2011,9/30/2011,2/11/2019
1048,2012,10/1/2012,9/30/2012,2/11/2019
1049,2013,10/1/2013,9/30/2013,2/11/2019
1050,2014,10/1/2014,9/30/2014,2/11/2019
1051,2005,10/1/2005,9/30/2005,2/11/2019
1052,2006,10/1/2006,9/30/2006,2/11/2019
1053,2007,10/1/2007,9/30/2007,2/11/2019
1054,2008,10/1/2008,9/30/2008,2/11/2019
1055,2009,10/1/2009,9/30/2009,2/11/2019
1056,2010,10/1/2010,9/30/2010,2/11/2019
1057,2011,10/1/2011,9/30/2011,2/11/2019
1058,2012,10/1/2012,9/30/2012,2/11/2019
1059,2013,10/1/2013,9/30/2013,2/11/2019
1060,2014,10/1/2014,9/30/2014,2/11/2019
1061,2005,10/1/2005,9/30/2005,2/11/2019
1062,2006,10/1/2006,9/30/2006,2/11/2019
1063,2007,10/1/2007,9/30/2007,2/11/2019
1064,2008,10/1/2008,9/30/2008,2/11/2019
1065,2009,10/1/2009,9/30/2009,2/11/2019
1066,2010,10/1/2010,9/30/2010,2/11/2019
1067,2011,10/1/2011,9/30/2011,2/11/2019
1068,2012,10/1/2012,9/30/2012,2/11/2019
1069,2013,10/1/2013,9/30/2013,2/11/2019
