WaterSourceID,WaterSourceUUID,WaterSourceName,WaterSourceTypeCV,WaterQualityIndicatorCV,GNISFeatureNameCV,Geometry
1117,1117,McCall Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1118,1118,McCarthy Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1119,1119,McClave Drainage Ditch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1120,1120,McCoy Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1121,1121,McCrosky Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1122,1122,McCullough Gulch Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1123,1123,McDermott Arroyo,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1124,1124,McDonald Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1125,1125,McElmo Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1126,1126,McFadden Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1127,1127,McGuire Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1128,1128,McIntyre Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1129,1129,McKenzie Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1130,1130,McKinney Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1131,1131,McKinnis Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1132,1132,McKinnon Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1133,1133,McLernon Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1134,1134,McNally Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1135,1135,McPhee Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1136,1136,McQueary Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1137,1137,McRae Arroyo,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1138,1138,Meadow Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1139,1139,Meadow Hollow Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1140,1140,Meadowbrook Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1141,1141,Medano Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1142,1142,Mendenhall Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1143,1143,Mercury Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1144,1144,Merkt Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1145,1145,Merling Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1146,1146,Merriam Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1147,1147,Mesa Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1148,1148,Metz Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1149,1149,Mexican Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1150,1150,Mexican Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1151,1151,Mexican Springs Branch G,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1152,1152,Meyers Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1153,1153,Mica Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1154,1154,Michigan Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1155,1155,Michigan River,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1156,1156,Middle Barton Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1157,1157,Middle Boulder Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1158,1158,Middle Canyon,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1159,1159,Middle Colony Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1160,1160,Middle Cottonwood Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1161,1161,Middle Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1162,1162,Middle Fish Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1163,1163,Middle Fork Arapaho Cree,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1164,1164,Middle Fork Big Spring C,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1165,1165,Middle Fork Conejos Rive,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1166,1166,Middle Fork Elk River,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1167,1167,Middle Fork Fish Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1168,1168,Middle Fork Little Snake,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1169,1169,Middle Fork Mad Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1170,1170,Middle Fork Mexican Cree,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1171,1171,Middle Fork Piedra River,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1172,1172,Middle Fork Purgatoire R,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1173,1173,Middle Fork Saguache Cre,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1174,1174,Middle Fork San Francisc,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1175,1175,Middle Fork South Arkans,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1176,1176,Middle Fork South Platte,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1177,1177,Middle Hunt Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1178,1178,Middle Mamm Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1179,1179,Middle Mancos River,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1180,1180,Middle Miller Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1181,1181,Middle Muddy Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1182,1182,Middle Rifle Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1183,1183,Middle Rush Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1184,1184,Middle Saint Vrain Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1185,1185,Middle Stewart Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1186,1186,Middle Taylor Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1187,1187,Middle Zapata Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1188,1188,Middlemist Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1189,1189,Middleton Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1190,1190,Mile Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1191,1191,Milk Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1192,1192,Mill Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1193,1193,Miller Canyon,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1194,1194,Miller Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1195,1195,Miller Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1196,1196,Miller Fork,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1197,1197,Miller Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1198,1198,Millers Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1199,1199,Milner Spring Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1200,1200,Milsap Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1201,1201,Mineral Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1202,1202,Miners Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1203,1203,Miners Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1204,1204,Miners Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1205,1205,Minnesota Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1206,1206,Minnie Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1207,1207,Mirror Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1208,1208,Missoo Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1209,1209,Missouri Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1210,1210,Mitchell Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1211,1211,Mitchell Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1212,1212,Moeller Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1213,1213,Monson Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1214,1214,Montezuma Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1215,1215,Montgomery Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1216,1216,Montrose Arroyo,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1217,1217,Monument Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1218,1218,Monument Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1219,1219,Moody Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1220,1220,Moore Park Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1221,1221,Moose Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1222,1222,Morapos Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1223,1223,Morgan Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1224,1224,Morris Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1225,1225,Morris Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1226,1226,Morrison Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1227,1227,Mosca Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1228,1228,Mosquito Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1229,1229,Mossman Pole Patch Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1230,1230,Mount Vernon Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1231,1231,Muckawanago Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1232,1232,Mud Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1233,1233,Mud Spring Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1234,1234,Mud Springs Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1235,1235,Muddy Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1236,1236,Mule Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1237,1237,Muller Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1238,1238,Mumford Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1239,1239,Munson Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1240,1240,Murphy Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1241,1241,Murray Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1242,1242,Music Pass Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1243,1243,Mustang Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1244,1244,My Valley Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1245,1245,Myers Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1246,1246,Narraguinnep Canyon,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1247,1247,Naturita Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1248,1248,Navajo River,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1249,1249,Navajo Wash,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1250,1250,Needle Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1251,1251,Nelson Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1252,1252,Neota Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1253,1253,Nettle Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1254,1254,New York Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1255,1255,Newcomb Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1256,1256,Newlin Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1257,1257,Nieland Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1258,1258,Nine Mile Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1259,1259,Ninegar Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1260,1260,Ninemile Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1261,1261,No Name Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1262,1262,Norris Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1263,1263,North Abeyta Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1264,1264,North Alvarado Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1265,1265,North Apache Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1266,1266,North Beaver Brook,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1267,1267,North Beaver Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1268,1268,North Boulder Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1269,1269,North Brush Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1270,1270,North Canyon,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1271,1271,North Carrizo Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1272,1272,North Catamount Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1273,1273,North Cheyenne Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1274,1274,North Clear Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1275,1275,North Colony Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1276,1276,North Cottonwood Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1277,1277,North Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1278,1278,North Crestone Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1279,1279,North Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1280,1280,North East Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1281,1281,North Elk Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1282,1282,North Fooses Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1283,1283,North Fork Apishapa Rive,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1284,1284,North Fork Big Thompson ,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1285,1285,North Fork Busk Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1286,1286,North Fork Cache La Poud,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1287,1287,North Fork Canadian Rive,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1288,1288,North Fork Cedar Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1289,1289,North Fork Cimarron Rive,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1290,1290,North Fork Conejos River,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1291,1291,North Fork Deer Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1292,1292,North Fork Elk Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1293,1293,North Fork Elkhead Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1294,1294,North Fork Fish Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1295,1295,North Fork Fortification,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1296,1296,North Fork Gunnison Rive,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1297,1297,North Fork Horse Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1298,1298,North Fork Joe Wright Cr,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1299,1299,North Fork Kannah Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1300,1300,North Fork Lake Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1301,1301,North Fork Little Beaver,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1302,1302,North Fork Little Snake ,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1303,1303,North Fork Lost Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1304,1304,North Fork Mad Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1305,1305,North Fork Michigan Rive,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1306,1306,North Fork Morrison Cree,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1307,1307,North Fork Mustang Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1308,1308,North Fork North Platte ,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1309,1309,North Fork Purgatoire Ri,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1310,1310,North Fork Republican Ri,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1311,1311,North Fork Saguache Cree,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1312,1312,North Fork Service Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1313,1313,North Fork South Arkansa,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1314,1314,North Fork South Platte ,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1315,1315,North Fork Texas Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1316,1316,North Fork West Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1317,1317,North Fork West Tennesse,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1318,1318,North Fork White River,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1319,1319,North Gomer Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1320,1320,North Halfmoon Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1321,1321,North Hunt Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1322,1322,North Inlet,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1323,1323,North Lake Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1324,1324,North Lobe Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1325,1325,North Lone Pine Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1326,1326,North May Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1327,1327,North Monument Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1328,1328,North Muddy Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1329,1329,North Platte River,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1330,1330,North Rolling Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1331,1331,North Saint Vrain Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1332,1332,North Sand Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1333,1333,North Santa Clara Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1334,1334,North Tarryall Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1335,1335,North Taylor Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1336,1336,North Tenmile Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1337,1337,North Three Island Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1338,1338,North Turkey Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1339,1339,North Ute Canyon,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1340,1340,North Zapata Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1341,1341,NORTHERN HIGH PLAINS,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1342,1342,Northrup Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1343,1343,Nott Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1344,1344,Nottingham Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1345,1345,NS Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1346,1346,Nunn Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1347,1347,O'Neal Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1348,1348,O-Wi-Yu-Kuts Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1349,1349,Oak Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1350,1350,Oasis Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1351,1351,OGALLALA,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1352,1352,Ogden Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1353,1353,Ohio Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1354,1354,Ohler Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1355,1355,Oil Well Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1356,1356,Ojito Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1357,1357,Old House Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1358,1358,Old Mans Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1359,1359,Old Woman Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1360,1360,Olive Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1361,1361,Onion Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1362,1362,Ophir Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1363,1363,Osier Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1364,1364,Oso Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1365,1365,Otter Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1366,1366,Otto Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1367,1367,Ouray Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1368,1368,Owens Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1369,1369,Owl Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1370,1370,Owl Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1371,1371,Owl Roost Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1372,1372,Pagoda Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1373,1373,Pagosa Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1374,1374,Palo Duro Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1375,1375,Panhandle Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1376,1376,Pansy Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1377,1377,Pantleon Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1378,1378,Papoose Canyon Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1379,1379,Papoose Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1380,1380,Parachute Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1381,1381,Paradox Valley,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1382,1382,Parasite Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
