OrganizationID,ReportingUnitNativeID,VariableSpecificCV,BeneficialUseCategory,USGSCategoryCV,WaterSourceID,MethodName,ReportYearCV,TimeframeStart,TimeframeEnd,InterbasinTransferFromID,InterbasinTransferToID,Amount,PopulationServed,IrrigatedAcreage,PowerGeneratedGWh,NAICSCodeCV,Geometry
UTDWRE,49029,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2010,10/1/2010,9/30/2010,,,16842.59,,,,,
UTDWRE,49029,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2011,10/1/2011,9/30/2011,,,15883.30,,,,,
UTDWRE,49029,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2012,10/1/2012,9/30/2012,,,22197.26,,,,,
UTDWRE,49029,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2013,10/1/2013,9/30/2013,,,21070.44,,,,,
UTDWRE,49029,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2014,10/1/2014,9/30/2014,,,17098.42,,,,,
UTDWRE,49031,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2005,10/1/2005,9/30/2005,,,30461.47,,,,,
UTDWRE,49031,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2006,10/1/2006,9/30/2006,,,35854.85,,,,,
UTDWRE,49031,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2007,10/1/2007,9/30/2007,,,25666.84,,,,,
UTDWRE,49031,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2008,10/1/2008,9/30/2008,,,30826.31,,,,,
UTDWRE,49031,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2009,10/1/2009,9/30/2009,,,33986.42,,,,,
UTDWRE,49031,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2010,10/1/2010,9/30/2010,,,30855.77,,,,,
UTDWRE,49031,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2011,10/1/2011,9/30/2011,,,25743.43,,,,,
UTDWRE,49031,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2012,10/1/2012,9/30/2012,,,28164.65,,,,,
UTDWRE,49031,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2013,10/1/2013,9/30/2013,,,25134.32,,,,,
UTDWRE,49031,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2014,10/1/2014,9/30/2014,,,26175.50,,,,,
UTDWRE,49033,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2005,10/1/2005,9/30/2005,,,76956.09,,,,,
UTDWRE,49033,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2006,10/1/2006,9/30/2006,,,86044.55,,,,,
UTDWRE,49033,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2007,10/1/2007,9/30/2007,,,97594.46,,,,,
UTDWRE,49033,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2008,10/1/2008,9/30/2008,,,80490.60,,,,,
UTDWRE,49033,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2009,10/1/2009,9/30/2009,,,91083.84,,,,,
UTDWRE,49033,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2010,10/1/2010,9/30/2010,,,71779.12,,,,,
UTDWRE,49033,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2011,10/1/2011,9/30/2011,,,97354.46,,,,,
UTDWRE,49033,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2012,10/1/2012,9/30/2012,,,75581.42,,,,,
UTDWRE,49033,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2013,10/1/2013,9/30/2013,,,74241.92,,,,,
UTDWRE,49033,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2014,10/1/2014,9/30/2014,,,93394.70,,,,,
UTDWRE,49035,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2005,10/1/2005,9/30/2005,,,22415.10,,,,,
UTDWRE,49035,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2006,10/1/2006,9/30/2006,,,26904.01,,,,,
UTDWRE,49035,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2007,10/1/2007,9/30/2007,,,31322.50,,,,,
UTDWRE,49035,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2008,10/1/2008,9/30/2008,,,19023.78,,,,,
UTDWRE,49035,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2009,10/1/2009,9/30/2009,,,16214.62,,,,,
UTDWRE,49035,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2010,10/1/2010,9/30/2010,,,15731.85,,,,,
UTDWRE,49035,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2011,10/1/2011,9/30/2011,,,13471.54,,,,,
UTDWRE,49035,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2012,10/1/2012,9/30/2012,,,20927.55,,,,,
UTDWRE,49035,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2013,10/1/2013,9/30/2013,,,19132.08,,,,,
UTDWRE,49035,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2014,10/1/2014,9/30/2014,,,13021.27,,,,,
UTDWRE,49037,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2005,10/1/2005,9/30/2005,,,17442.05,,,,,
UTDWRE,49037,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2006,10/1/2006,9/30/2006,,,13425.78,,,,,
UTDWRE,49037,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2007,10/1/2007,9/30/2007,,,11527.04,,,,,
UTDWRE,49037,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2008,10/1/2008,9/30/2008,,,13548.97,,,,,
UTDWRE,49037,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2009,10/1/2009,9/30/2009,,,11324.37,,,,,
UTDWRE,49037,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2010,10/1/2010,9/30/2010,,,13025.07,,,,,
UTDWRE,49037,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2011,10/1/2011,9/30/2011,,,9609.77,,,,,
UTDWRE,49037,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2012,10/1/2012,9/30/2012,,,10062.62,,,,,
UTDWRE,49037,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2013,10/1/2013,9/30/2013,,,8528.89,,,,,
UTDWRE,49037,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2014,10/1/2014,9/30/2014,,,8303.73,,,,,
UTDWRE,49039,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2005,10/1/2005,9/30/2005,,,146233.47,,,,,
UTDWRE,49039,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2006,10/1/2006,9/30/2006,,,160257.34,,,,,
UTDWRE,49039,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2007,10/1/2007,9/30/2007,,,160341.83,,,,,
UTDWRE,49039,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2008,10/1/2008,9/30/2008,,,160931.60,,,,,
UTDWRE,49039,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2009,10/1/2009,9/30/2009,,,158351.09,,,,,
UTDWRE,49039,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2010,10/1/2010,9/30/2010,,,142186.87,,,,,
UTDWRE,49039,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2011,10/1/2011,9/30/2011,,,138156.70,,,,,
UTDWRE,49039,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2012,10/1/2012,9/30/2012,,,158381.98,,,,,
UTDWRE,49039,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2013,10/1/2013,9/30/2013,,,147263.30,,,,,
UTDWRE,49039,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2014,10/1/2014,9/30/2014,,,172631.73,,,,,
UTDWRE,49041,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2005,10/1/2005,9/30/2005,,,105597.53,,,,,
UTDWRE,49041,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2006,10/1/2006,9/30/2006,,,119048.23,,,,,
UTDWRE,49041,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2007,10/1/2007,9/30/2007,,,117734.05,,,,,
UTDWRE,49041,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2008,10/1/2008,9/30/2008,,,119565.33,,,,,
UTDWRE,49041,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2009,10/1/2009,9/30/2009,,,122551.38,,,,,
UTDWRE,49041,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2010,10/1/2010,9/30/2010,,,106308.98,,,,,
UTDWRE,49041,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2011,10/1/2011,9/30/2011,,,94715.91,,,,,
UTDWRE,49041,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2012,10/1/2012,9/30/2012,,,112587.67,,,,,
UTDWRE,49041,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2013,10/1/2013,9/30/2013,,,104579.56,,,,,
UTDWRE,49041,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2014,10/1/2014,9/30/2014,,,105599.44,,,,,
UTDWRE,49043,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2005,10/1/2005,9/30/2005,,,43897.20,,,,,
UTDWRE,49043,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2006,10/1/2006,9/30/2006,,,48075.14,,,,,
UTDWRE,49043,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2007,10/1/2007,9/30/2007,,,44987.43,,,,,
UTDWRE,49043,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2008,10/1/2008,9/30/2008,,,38400.73,,,,,
UTDWRE,49043,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2009,10/1/2009,9/30/2009,,,32662.09,,,,,
UTDWRE,49043,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2010,10/1/2010,9/30/2010,,,34254.44,,,,,
UTDWRE,49043,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2011,10/1/2011,9/30/2011,,,29543.25,,,,,
UTDWRE,49043,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2012,10/1/2012,9/30/2012,,,47242.16,,,,,
UTDWRE,49043,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2013,10/1/2013,9/30/2013,,,35475.53,,,,,
UTDWRE,49043,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2014,10/1/2014,9/30/2014,,,32869.05,,,,,
UTDWRE,49045,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2005,10/1/2005,9/30/2005,,,44558.28,,,,,
UTDWRE,49045,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2006,10/1/2006,9/30/2006,,,46067.74,,,,,
UTDWRE,49045,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2007,10/1/2007,9/30/2007,,,46627.43,,,,,
UTDWRE,49045,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2008,10/1/2008,9/30/2008,,,47120.73,,,,,
UTDWRE,49045,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2009,10/1/2009,9/30/2009,,,42101.66,,,,,
UTDWRE,49045,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2010,10/1/2010,9/30/2010,,,40225.71,,,,,
UTDWRE,49045,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2011,10/1/2011,9/30/2011,,,41152.99,,,,,
UTDWRE,49045,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2012,10/1/2012,9/30/2012,,,71231.99,,,,,
UTDWRE,49045,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2013,10/1/2013,9/30/2013,,,67625.12,,,,,
UTDWRE,49045,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2014,10/1/2014,9/30/2014,,,68633.11,,,,,
UTDWRE,49047,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2005,10/1/2005,9/30/2005,,,180188.59,,,,,
UTDWRE,49047,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2006,10/1/2006,9/30/2006,,,190027.61,,,,,
UTDWRE,49047,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2007,10/1/2007,9/30/2007,,,156136.29,,,,,
UTDWRE,49047,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2008,10/1/2008,9/30/2008,,,168280.34,,,,,
UTDWRE,49047,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2009,10/1/2009,9/30/2009,,,179464.21,,,,,
UTDWRE,49047,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2010,10/1/2010,9/30/2010,,,163448.35,,,,,
UTDWRE,49047,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2011,10/1/2011,9/30/2011,,,169707.04,,,,,
UTDWRE,49047,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2012,10/1/2012,9/30/2012,,,162355.00,,,,,
UTDWRE,49047,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2013,10/1/2013,9/30/2013,,,147960.81,,,,,
UTDWRE,49047,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2014,10/1/2014,9/30/2014,,,146327.53,,,,,
UTDWRE,49049,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2005,10/1/2005,9/30/2005,,,154561.92,,,,,
UTDWRE,49049,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2006,10/1/2006,9/30/2006,,,176326.42,,,,,
UTDWRE,49049,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2007,10/1/2007,9/30/2007,,,190077.61,,,,,
UTDWRE,49049,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2008,10/1/2008,9/30/2008,,,163991.93,,,,,
UTDWRE,49049,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2009,10/1/2009,9/30/2009,,,155415.53,,,,,
UTDWRE,49049,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2010,10/1/2010,9/30/2010,,,143648.64,,,,,
UTDWRE,49049,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2011,10/1/2011,9/30/2011,,,138405.10,,,,,
UTDWRE,49049,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2012,10/1/2012,9/30/2012,,,229476.58,,,,,
UTDWRE,49049,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2013,10/1/2013,9/30/2013,,,153584.64,,,,,
UTDWRE,49049,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2014,10/1/2014,9/30/2014,,,140089.19,,,,,
UTDWRE,49051,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2005,10/1/2005,9/30/2005,,,32180.00,,,,,
UTDWRE,49051,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2006,10/1/2006,9/30/2006,,,37012.35,,,,,
UTDWRE,49051,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2007,10/1/2007,9/30/2007,,,39428.17,,,,,
UTDWRE,49051,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2008,10/1/2008,9/30/2008,,,32768.59,,,,,
UTDWRE,49051,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2009,10/1/2009,9/30/2009,,,30548.27,,,,,
UTDWRE,49051,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2010,10/1/2010,9/30/2010,,,29200.42,,,,,
UTDWRE,49051,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2011,10/1/2011,9/30/2011,,,26130.67,,,,,
UTDWRE,49051,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2012,10/1/2012,9/30/2012,,,35920.38,,,,,
UTDWRE,49051,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2013,10/1/2013,9/30/2013,,,32677.89,,,,,
UTDWRE,49051,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2014,10/1/2014,9/30/2014,,,27572.54,,,,,
UTDWRE,49053,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2005,10/1/2005,9/30/2005,,,38700.61,,,,,
UTDWRE,49053,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2006,10/1/2006,9/30/2006,,,36329.45,,,,,
UTDWRE,49053,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2007,10/1/2007,9/30/2007,,,35797.49,,,,,
UTDWRE,49053,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2008,10/1/2008,9/30/2008,,,37751.22,,,,,
UTDWRE,49053,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2009,10/1/2009,9/30/2009,,,38934.19,,,,,
UTDWRE,49053,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2010,10/1/2010,9/30/2010,,,35837.30,,,,,
UTDWRE,49053,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2011,10/1/2011,9/30/2011,,,31478.66,,,,,
UTDWRE,49053,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2012,10/1/2012,9/30/2012,,,34345.85,,,,,
UTDWRE,49053,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2013,10/1/2013,9/30/2013,,,31884.74,,,,,
UTDWRE,49053,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2014,10/1/2014,9/30/2014,,,29861.26,,,,,
UTDWRE,49055,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2005,10/1/2005,9/30/2005,,,32843.72,,,,,
UTDWRE,49055,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2006,10/1/2006,9/30/2006,,,34461.85,,,,,
UTDWRE,49055,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2007,10/1/2007,9/30/2007,,,35427.05,,,,,
UTDWRE,49055,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2008,10/1/2008,9/30/2008,,,35993.46,,,,,
UTDWRE,49055,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2009,10/1/2009,9/30/2009,,,30865.50,,,,,
UTDWRE,49055,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2010,10/1/2010,9/30/2010,,,32754.61,,,,,
UTDWRE,49055,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2011,10/1/2011,9/30/2011,,,31058.04,,,,,
UTDWRE,49055,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2012,10/1/2012,9/30/2012,,,30726.43,,,,,
UTDWRE,49055,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2013,10/1/2013,9/30/2013,,,36353.39,,,,,
UTDWRE,49055,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2014,10/1/2014,9/30/2014,,,37709.23,,,,,
UTDWRE,49057,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2005,10/1/2005,9/30/2005,,,61331.02,,,,,
UTDWRE,49057,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2006,10/1/2006,9/30/2006,,,72876.04,,,,,
UTDWRE,49057,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2007,10/1/2007,9/30/2007,,,78443.52,,,,,
UTDWRE,49057,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2008,10/1/2008,9/30/2008,,,73564.89,,,,,
UTDWRE,49057,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2009,10/1/2009,9/30/2009,,,60070.90,,,,,
UTDWRE,49057,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2010,10/1/2010,9/30/2010,,,62176.01,,,,,
UTDWRE,49057,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2011,10/1/2011,9/30/2011,,,53829.01,,,,,
UTDWRE,49057,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2012,10/1/2012,9/30/2012,,,79280.41,,,,,
UTDWRE,49057,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2013,10/1/2013,9/30/2013,,,77981.42,,,,,
UTDWRE,49057,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,"Use, Agricultural Landuse Survey",2014,10/1/2014,9/30/2014,,,66379.20,,,,,
