WaterSourceName,WaterSourceTypeCV,WaterQualityIndicatorCV,GNISFeatureNameCV,Geometry,
Middle Fork Mad Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Middle Fork Mexican Cree,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Middle Fork Piedra River,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Middle Fork Purgatoire R,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Middle Fork Saguache Cre,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Middle Fork San Francisc,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Middle Fork South Arkans,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Middle Fork South Platte,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Middle Hunt Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Middle Mamm Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Middle Mancos River,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Middle Miller Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Middle Muddy Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Middle Rifle Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Middle Rush Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Middle Saint Vrain Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Middle Stewart Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Middle Taylor Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Middle Zapata Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Middlemist Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Middleton Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Mile Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Milk Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Mill Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Miller Canyon,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Miller Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Miller Draw,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Miller Fork,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Miller Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Millers Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Milner Spring Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Milsap Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Mineral Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Miners Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Miners Draw,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Miners Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Minnesota Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Minnie Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Mirror Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Missoo Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Missouri Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Mitchell Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Mitchell Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Moeller Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Monson Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Montezuma Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Montgomery Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Montrose Arroyo,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Monument Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Monument Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Moody Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Moore Park Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Moose Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Morapos Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Morgan Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Morris Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Morris Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Morrison Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Mosca Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Mosquito Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Mossman Pole Patch Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Mount Vernon Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Muckawanago Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Mud Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Mud Spring Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Mud Springs Draw,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Muddy Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Mule Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Muller Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Mumford Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Munson Draw,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Murphy Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Murray Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Music Pass Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Mustang Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
My Valley Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Myers Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Narraguinnep Canyon,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Naturita Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Navajo River,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Navajo Wash,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Needle Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Nelson Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Neota Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Nettle Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
New York Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Newcomb Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Newlin Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Nieland Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Nine Mile Draw,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Ninegar Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Ninemile Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
No Name Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Norris Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Abeyta Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Alvarado Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Apache Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Beaver Brook,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Beaver Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Boulder Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Brush Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Canyon,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Carrizo Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Catamount Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Cheyenne Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Clear Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Colony Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Cottonwood Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Crestone Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Draw,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North East Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Elk Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fooses Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork Apishapa Rive,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork Big Thompson ,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork Busk Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork Cache La Poud,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork Canadian Rive,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork Cedar Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork Cimarron Rive,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork Conejos River,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork Deer Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork Elk Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork Elkhead Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork Fish Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork Fortification,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork Gunnison Rive,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork Horse Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork Joe Wright Cr,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork Kannah Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork Lake Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork Little Beaver,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork Little Snake ,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork Lost Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork Mad Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork Michigan Rive,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork Morrison Cree,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork Mustang Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork North Platte ,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork Purgatoire Ri,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork Republican Ri,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork Saguache Cree,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork Service Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork South Arkansa,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork South Platte ,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork Texas Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork West Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork West Tennesse,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork White River,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Gomer Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Halfmoon Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Hunt Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Inlet,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Lake Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Lobe Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Lone Pine Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North May Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Monument Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Muddy Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Platte River,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Rolling Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Saint Vrain Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Sand Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Santa Clara Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Tarryall Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Taylor Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Tenmile Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Three Island Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Turkey Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Ute Canyon,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Zapata Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
NORTHERN HIGH PLAINS,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Northrup Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Nott Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Nottingham Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
NS Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Nunn Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
O'Neal Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
O-Wi-Yu-Kuts Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Oak Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Oasis Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
OGALLALA,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Ogden Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Ohio Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Ohler Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Oil Well Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Ojito Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Old House Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Old Mans Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Old Woman Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Olive Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Onion Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Ophir Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Osier Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Oso Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Otter Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Otto Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Ouray Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Owens Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Owl Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Owl Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Owl Roost Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pagoda Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pagosa Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Palo Duro Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Panhandle Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pansy Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pantleon Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Papoose Canyon Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Papoose Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Parachute Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Paradox Valley,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Parasite Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Park Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Park Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Parkview Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Parma Drain,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Parmalee Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pass Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Patent Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Patterson Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Patton Arroyo,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pauline Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pawnee Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Payne Canyon,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Payne Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pebble Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Peck Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Peck Homestead Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pedee Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Peltier Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pennsylvania Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Perkins Draw,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Peru Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pete and Bill Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Peterson Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Phillips Canyon,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Phillips Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Piceance Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pictou Arroyo,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Picture Canyon,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Piedra River,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pierce Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pine Arroyo,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pine Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pine Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pine Ridge Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pine Spring Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Piney River,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pinkham Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pinon Canon Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pinos Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pinto Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pioneer Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Piroth Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Placer Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Plateau Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pleasant Valley Drainage,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Plum Bush Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Plum Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Plum Creek (AKA Willow C,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Plummer Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Plumtaw Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Poison Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pole Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pole Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pomeroy Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Poncha Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pond Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pony Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pool Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Poose Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Porcupine Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Porphyry Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Porteous Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Porter Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Porter Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Posey Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Post Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pot Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Potter Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Poverty Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Powder Wash,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Powderhorn Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Powderhouse Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Powell Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Preacher Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Preti Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Price Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
