WaterSourceName,WaterSourceTypeCV,WaterQualityIndicatorCV,GNISFeatureNameCV,Geometry,
Moose Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Morapos Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Morgan Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Morris Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Morris Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Morrison Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Mosca Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Mosquito Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Mossman Pole Patch Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Mount Vernon Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Muckawanago Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Mud Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Mud Spring Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Mud Springs Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Muddy Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Mule Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Muller Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Mumford Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Munson Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Murphy Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Murray Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Music Pass Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Mustang Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
My Valley Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Myers Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Narraguinnep Canyon,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Naturita Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Navajo River,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Navajo Wash,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Needle Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Nelson Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Neota Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Nettle Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
New York Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Newcomb Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Newlin Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Nieland Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Nine Mile Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Ninegar Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Ninemile Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
No Name Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Norris Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Abeyta Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Alvarado Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Apache Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Beaver Brook,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Beaver Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Boulder Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Brush Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Canyon,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Carrizo Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Catamount Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Cheyenne Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Clear Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Colony Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Cottonwood Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Crestone Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North East Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Elk Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fooses Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork Apishapa Rive,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork Big Thompson ,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork Busk Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork Cache La Poud,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork Canadian Rive,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork Cedar Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork Cimarron Rive,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork Conejos River,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork Deer Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork Elk Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork Elkhead Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork Fish Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork Fortification,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork Gunnison Rive,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork Horse Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork Joe Wright Cr,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork Kannah Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork Lake Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork Little Beaver,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork Little Snake ,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork Lost Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork Mad Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork Michigan Rive,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork Morrison Cree,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork Mustang Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork North Platte ,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork Purgatoire Ri,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork Republican Ri,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork Saguache Cree,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork Service Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork South Arkansa,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork South Platte ,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork Texas Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork West Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork West Tennesse,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Fork White River,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Gomer Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Halfmoon Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Hunt Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Inlet,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Lake Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Lobe Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Lone Pine Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North May Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Monument Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Muddy Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Platte River,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Rolling Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Saint Vrain Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Sand Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Santa Clara Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Tarryall Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Taylor Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Tenmile Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Three Island Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Turkey Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Ute Canyon,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
North Zapata Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
NORTHERN HIGH PLAINS,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Northrup Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Nott Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Nottingham Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
NS Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Nunn Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
O'Neal Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
O-Wi-Yu-Kuts Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Oak Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Oasis Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
OGALLALA,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Ogden Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Ohio Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Ohler Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Oil Well Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Ojito Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Old House Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Old Mans Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Old Woman Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Olive Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Onion Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Ophir Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Osier Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Oso Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Otter Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Otto Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Ouray Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Owens Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Owl Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Owl Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Owl Roost Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pagoda Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pagosa Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Palo Duro Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Panhandle Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pansy Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pantleon Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Papoose Canyon Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Papoose Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Parachute Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Paradox Valley,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Parasite Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Park Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Park Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Parkview Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Parma Drain,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Parmalee Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pass Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Patent Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Patterson Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Patton Arroyo,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pauline Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pawnee Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Payne Canyon,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Payne Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pebble Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Peck Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Peck Homestead Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pedee Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Peltier Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pennsylvania Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Perkins Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Peru Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pete and Bill Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Peterson Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Phillips Canyon,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Phillips Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Piceance Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pictou Arroyo,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Picture Canyon,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Piedra River,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pierce Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pine Arroyo,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pine Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pine Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pine Ridge Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pine Spring Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Piney River,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pinkham Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pinon Canon Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pinos Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pinto Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pioneer Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Piroth Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Placer Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Plateau Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pleasant Valley Drainage,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Plum Bush Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Plum Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Plum Creek (AKA Willow C,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Plummer Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Plumtaw Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Poison Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pole Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pole Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pomeroy Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Poncha Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pond Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pony Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pool Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Poose Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Porcupine Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Porphyry Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Porteous Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Porter Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Porter Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Posey Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Post Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pot Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Potter Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Poverty Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Powder Wash,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Powderhorn Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Powderhouse Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Powell Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Preacher Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Preti Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Price Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Priest Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Priest Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Prince Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Prospect Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Prosser Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pruden Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Puckett Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Puertesito Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pulver Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pump Canyon,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Purgatoire River,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Purgatory Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Purington Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Putt Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pyeatt Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pyramid Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Quaker Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Quaking Asp Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Quartz Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Quartzite Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Quartzville Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
QUATERNARY ALLUVIUM,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Quayle Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Quinn Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rabbit Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rainbow Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Ralston Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Ramsey Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Ramsey Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Ranch Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Ranger Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rankin Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rapid Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rasberry Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Raspberry Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Raspberry Creek (AKA Spr,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Raspberry Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Raspberry Gulch Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rat Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Raton Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rauh Arroya,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rawah Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rawhide Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Razor Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Red Canyon,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Red Canyon Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Red Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Red Dirt Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Red Jacket Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Red Mountain Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Red Rock Canyon,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Red Wash,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Redman Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Redstone Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Reed Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Reed Wash,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Reeder Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Remine Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Renegade Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Renfro Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Reynolds Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Ricardo Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rice Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rich Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rifle Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rincon Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
